,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
216,2.17,car.rightrear1,198.62455247634952,-8.0,22.489268640969385,0.0,-0.33870831212325925,0.0,90.0
217,2.18,car.rightrear1,198.8494087118779,-8.0,22.485843766960386,0.0,-0.3424874008999268,0.0,90.0
218,2.19,car.rightrear1,199.07423032215814,-8.0,22.48238120823419,0.0,-0.3462558726194942,0.0,90.0
219,2.2,car.rightrear1,199.29901693141085,-8.0,22.478881071203368,0.0,-0.35001370308229696,0.0,90.0
220,2.21,car.rightrear1,199.52376816492313,-8.0,22.47534346251664,0.0,-0.3537608686727367,0.0,90.0
221,2.22,car.rightrear1,199.7484836490509,-8.0,22.471768489053094,0.0,-0.3574973463546627,0.0,90.0
222,2.23,car.rightrear1,199.9731630112211,-8.0,22.468156257916444,0.0,-0.36122311366497684,0.0,90.0
223,2.24,car.rightrear1,200.19780587993375,-8.0,22.46450687642935,0.0,-0.3649381487093706,0.0,90.0
224,2.25,car.rightrear1,200.42241188476447,-8.0,22.46082045212777,0.0,-0.36864243015806153,0.0,90.0
225,2.26,car.rightrear1,200.6469806563661,-8.0,22.457097092755387,0.0,-0.3723359372383328,0.0,90.0
226,2.27,car.rightrear1,200.8715118264726,-8.0,22.45333690641634,0.0,-0.3760186339047067,0.0,90.0
227,2.28,car.rightrear1,201.09600502790266,-8.0,22.449540001587792,0.0,-0.3796904828547554,0.0,90.0
228,2.29,car.rightrear1,201.32045989456338,-8.0,22.44570648711258,0.0,-0.3833514475211075,0.0,90.0
229,2.3,car.rightrear1,201.54487606145392,-8.0,22.441836472191913,0.0,-0.38700149206682966,0.0,90.0
230,2.31,car.rightrear1,201.7692531646689,-8.0,22.437930066378136,0.0,-0.3906405813776104,0.0,90.0
231,2.32,car.rightrear1,201.9935908414019,-8.0,22.433987379567583,0.0,-0.3942686810553653,0.0,90.0
232,2.33,car.rightrear1,202.2178887299488,-8.0,22.43000852199345,0.0,-0.39788575741326326,0.0,90.0
233,2.34,car.rightrear1,202.4421464697112,-8.0,22.425993604218753,0.0,-0.4014917774696869,0.0,90.0
234,2.35,car.rightrear1,202.66636370119937,-8.0,22.421942737129346,0.0,-0.4050867089407717,0.0,90.0
235,2.36,car.rightrear1,202.89054006603578,-8.0,22.417856031927,0.0,-0.40867052023472183,0.0,90.0
236,2.37,car.rightrear1,203.11467520695786,-8.0,22.41373360012252,0.0,-0.4122431804479021,0.0,90.0
237,2.38,car.rightrear1,203.3387687678212,-8.0,22.409575553528967,0.0,-0.4158046593552456,0.0,90.0
238,2.39,car.rightrear1,203.56282039360252,-8.0,22.405382004254882,0.0,-0.41935492740847735,0.0,90.0
239,2.4,car.rightrear1,203.78682973040242,-8.0,22.40115306469762,0.0,-0.42289395572616684,0.0,90.0
240,2.41,car.rightrear1,204.01079642544835,-8.0,22.39688884753671,0.0,-0.42642171609088564,0.0,90.0
241,2.42,car.rightrear1,204.2347201270972,-8.0,22.392589465727287,0.0,-0.4299381809424574,0.0,90.0
242,2.43,car.rightrear1,204.45860048483823,-8.0,22.388255032493568,0.0,-0.43344332337191815,0.0,90.0
243,2.44,car.rightrear1,204.68243714929548,-8.0,22.383885661322406,0.0,-0.4369371171161873,0.0,90.0
